@RELATION svm_affect
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {negative,neutral,positive}

@DATA
0.067146,0.065390,2.994525,0.164979,0.216830,0.385654,0.020703,0.072810,-32.114673,2.785803,-0.066242,-0.038759,-0.081305,0.067694,-0.196290,-0.190599,-0.156750,-0.041200,0.012881,0.155921,0.115533,0.010683,0.002978,0.032987,0.013522,0.030371,0.031923,0.035732,0.002226,0.012522,0.007579,0.051096,0.004269,0.033529,0.049587,0.081914,0.366156,0.048967,0.025576,0.382658,0.017395,0.077010,4.351457,0.592028,0.829647,0.377894,0.318175,0.250397,0.363716,0.349192,0.342410,0.329653,0.330682,0.325256,0.296243,0.015094,0.005960,0.031635,0.020393,0.027837,0.047100,0.029266,0.005458,0.028127,0.009469,0.047786,0.008166,0.011512,negative
0.100673,0.068372,3.061445,0.183978,0.188181,0.439361,0.022393,0.141375,-31.020302,2.452408,-0.493729,-0.153336,0.028995,0.046160,-0.092138,-0.301484,-0.214441,-0.119036,-0.001893,0.064839,-0.031082,0.007773,0.003526,0.011977,0.010258,0.009899,0.015817,0.016399,0.006617,0.009885,0.006019,0.075841,0.002637,0.034452,0.109999,0.093082,0.287669,0.103578,0.035452,0.529446,0.021569,0.166713,4.246519,0.932240,0.521309,0.381799,0.418555,0.347095,0.292023,0.323625,0.341308,0.339129,0.374013,0.294314,0.223930,0.013583,0.006966,0.022723,0.020664,0.016123,0.027415,0.025555,0.014459,0.018338,0.009760,0.034864,0.005628,0.011315,negative
0.078734,0.086209,2.948874,0.173397,0.196322,0.468567,0.022372,0.112021,-28.154074,2.709153,-0.464067,-0.533237,-0.188706,0.004908,0.021818,-0.226936,-0.266010,-0.312722,-0.164851,0.157909,0.041088,0.011067,0.004609,0.020472,0.020651,0.025695,0.025406,0.020137,0.006629,0.006818,0.004484,0.043247,0.002930,0.030093,0.074939,0.112213,0.394872,0.082704,0.042753,0.550446,0.014236,0.144811,4.994891,0.815665,0.807861,0.572236,0.450719,0.390272,0.348089,0.389552,0.416300,0.358743,0.347086,0.310507,0.310811,0.020108,0.006953,0.028598,0.031980,0.033625,0.038007,0.028513,0.016047,0.014492,0.006300,0.042974,0.004457,0.013868,negative
0.101253,0.018277,3.080807,0.183140,0.192121,0.584134,0.025497,0.141861,-31.273287,2.429289,-0.422918,0.161979,-0.027892,-0.026145,0.018863,-0.204527,-0.046504,-0.057151,-0.045067,0.160305,-0.041108,0.012100,0.002542,0.011353,0.007260,0.014402,0.015867,0.010429,0.002623,0.005749,0.007107,0.075300,0.004412,0.030798,0.128032,0.031873,0.281933,0.117837,0.042542,0.597085,0.034251,0.186081,4.129684,1.033346,1.028624,0.422801,0.327941,0.395822,0.365621,0.341392,0.334408,0.277411,0.350246,0.344503,0.245645,0.028477,0.004807,0.019405,0.013022,0.021533,0.024474,0.015275,0.005138,0.009442,0.012433,0.040641,0.010429,0.012848,negative
0.111665,0.043521,2.881047,0.203663,0.207112,0.546207,0.017873,0.137925,-30.832802,2.555514,-0.273491,-0.165609,-0.110838,0.000035,0.024889,-0.057223,-0.084734,-0.209154,-0.087790,0.058306,-0.148467,0.022274,0.007314,0.036062,0.015701,0.044241,0.015414,0.028930,0.005787,0.006992,0.008781,0.018346,0.003921,0.025349,0.110731,0.065176,0.471583,0.101814,0.032110,0.484243,0.010224,0.161511,4.489609,0.927306,0.825890,0.437144,0.419037,0.397853,0.308353,0.326428,0.373337,0.356913,0.262176,0.349482,0.310422,0.023538,0.012387,0.032068,0.018268,0.033873,0.027436,0.027245,0.009734,0.012729,0.009649,0.020030,0.004378,0.011699,negative
0.186105,0.021472,2.847689,0.253726,0.204311,0.816305,0.019946,0.235756,-30.346353,2.585395,-0.358097,-0.315281,-0.064068,-0.109187,-0.022904,-0.143974,-0.095410,-0.269964,-0.110107,0.077514,-0.011383,0.014428,0.006627,0.026392,0.020072,0.036654,0.018665,0.020992,0.003480,0.005469,0.009950,0.017493,0.003911,0.021696,0.196424,0.039775,0.471818,0.170695,0.050103,0.751978,0.013602,0.271126,4.641371,1.157208,0.885878,0.568612,0.578899,0.346355,0.386041,0.388467,0.367019,0.339399,0.289055,0.365577,0.320482,0.025231,0.011526,0.028159,0.026530,0.039717,0.029343,0.021797,0.005973,0.006988,0.017114,0.019802,0.005328,0.012944,negative
0.129495,0.039506,2.767650,0.220260,0.203558,0.782290,0.019515,0.200816,-29.146171,2.492299,-0.619125,-0.177320,-0.279035,-0.051474,0.058894,-0.105867,-0.100167,-0.238374,-0.048566,0.123870,-0.042636,0.014333,0.005646,0.025293,0.014740,0.035697,0.022164,0.023413,0.004512,0.010028,0.012156,0.018478,0.005774,0.023970,0.123019,0.066906,0.546183,0.129669,0.047731,0.711014,0.013629,0.231056,5.337809,0.922208,1.035948,0.518377,0.511689,0.396979,0.413266,0.403629,0.327761,0.373232,0.342016,0.323551,0.310800,0.015075,0.008561,0.038682,0.019196,0.035702,0.034520,0.028554,0.009287,0.016689,0.017424,0.022876,0.007344,0.013841,negative
0.062902,0.095530,3.017808,0.156825,0.185064,0.350311,0.033381,0.081838,-26.911109,2.644172,-0.727168,-0.571446,-0.367608,-0.021036,0.063693,-0.068508,-0.275182,-0.366402,-0.309869,-0.063619,-0.039683,0.021921,0.005641,0.040850,0.035894,0.034808,0.019832,0.017600,0.002374,0.004991,0.009486,0.015673,0.005126,0.031905,0.014008,0.141314,0.417131,0.032473,0.032948,0.153565,0.030166,0.050554,4.381959,0.875185,0.911540,0.477560,0.455465,0.401888,0.268149,0.359371,0.393671,0.406086,0.363244,0.426282,0.340981,0.036415,0.012071,0.058007,0.039578,0.037293,0.029952,0.018074,0.003894,0.010090,0.017363,0.021055,0.011070,0.014607,negative
0.093892,0.057446,2.915690,0.179475,0.187089,0.532044,0.030604,0.143225,-29.359098,2.375216,-0.532020,-0.330140,-0.317539,-0.032028,0.044304,-0.186292,0.004234,-0.145062,-0.029841,0.179321,0.063456,0.005775,0.002645,0.018414,0.011508,0.022956,0.013515,0.011700,0.003542,0.010550,0.006379,0.060426,0.003868,0.029992,0.091034,0.086837,0.487109,0.097933,0.043321,0.510398,0.048041,0.168958,4.845932,0.929861,0.902205,0.510443,0.457238,0.327139,0.379058,0.351153,0.424460,0.343028,0.383090,0.277948,0.282486,0.010907,0.004148,0.029499,0.019886,0.032742,0.024519,0.020581,0.007596,0.023169,0.010462,0.050184,0.007686,0.010156,negative
0.140217,0.061431,2.807112,0.222332,0.217009,0.618637,0.028032,0.164479,-28.753393,2.591594,-0.318470,-0.289806,-0.378224,-0.080892,-0.004512,-0.180032,-0.093279,-0.159460,-0.073825,0.038077,-0.020274,0.017118,0.006652,0.038289,0.026592,0.029759,0.017636,0.026195,0.004834,0.010011,0.010022,0.017021,0.004463,0.027723,0.136429,0.098490,0.507013,0.118708,0.044479,0.610996,0.019858,0.199726,3.805797,0.956094,0.769087,0.536643,0.394024,0.411712,0.427799,0.382855,0.393527,0.371690,0.417064,0.416476,0.310768,0.027432,0.013168,0.043560,0.036077,0.028688,0.030353,0.031274,0.010113,0.018905,0.016950,0.018735,0.006649,0.015232,negative
0.098263,0.067487,3.050439,0.178843,0.189624,0.400893,0.023097,0.125313,-31.290477,2.743224,-0.363029,-0.274650,-0.226157,-0.152443,0.022455,-0.173171,-0.127780,-0.080056,-0.028580,-0.128671,0.070435,0.007295,0.002095,0.008486,0.008874,0.020628,0.012985,0.013153,0.005453,0.008745,0.003898,0.079159,0.001482,0.034282,0.148446,0.113765,0.325196,0.127179,0.035839,0.498338,0.021241,0.194783,4.451397,0.901096,0.741050,0.482226,0.466661,0.352787,0.356584,0.339144,0.385789,0.323418,0.371575,0.296410,0.236403,0.012333,0.003561,0.012975,0.017947,0.034043,0.022003,0.025428,0.015215,0.022160,0.007682,0.044140,0.002235,0.011422,negative
0.087516,0.079210,2.932673,0.177339,0.197651,0.455608,0.022724,0.105131,-28.070668,2.644397,-0.554094,-0.358524,-0.204652,-0.021782,0.026252,-0.124413,-0.353561,-0.203142,-0.104304,0.121012,0.062691,0.010570,0.004281,0.022721,0.018849,0.030171,0.025382,0.026856,0.009620,0.009060,0.008642,0.032376,0.002652,0.029941,0.088793,0.135414,0.486337,0.073595,0.046251,0.370880,0.013175,0.119595,5.218990,0.876331,1.065214,0.570621,0.465440,0.414817,0.402596,0.379386,0.416145,0.356794,0.382311,0.441919,0.365440,0.016278,0.006577,0.030766,0.026346,0.037667,0.042561,0.032355,0.023566,0.015717,0.015499,0.033837,0.003617,0.012030,negative
0.117626,0.053207,2.901052,0.203521,0.203031,0.584134,0.023388,0.153194,-28.182838,2.529244,-0.289989,-0.321132,-0.339877,-0.020294,-0.138755,-0.244714,-0.307313,-0.241928,-0.116047,0.120537,0.002979,0.016326,0.004490,0.022606,0.022106,0.027462,0.027044,0.026533,0.006358,0.015526,0.008009,0.024144,0.004055,0.029051,0.135236,0.078310,0.473460,0.118192,0.047311,0.555745,0.013338,0.187525,3.877034,0.958644,1.050032,0.552341,0.461904,0.348699,0.383754,0.359822,0.366082,0.333666,0.410308,0.338376,0.288795,0.027423,0.007847,0.029244,0.028005,0.030885,0.038493,0.036251,0.012309,0.028971,0.011498,0.023003,0.007286,0.014608,negative
0.115732,0.016232,2.952978,0.196496,0.198777,0.639730,0.018800,0.157200,-30.501677,2.765806,0.188497,-0.261414,0.251499,-0.147696,0.098732,-0.042742,0.044615,0.062496,0.001487,0.030831,-0.032538,0.014003,0.007784,0.036498,0.015607,0.038403,0.010193,0.028449,0.002754,0.008726,0.018055,0.021005,0.004410,0.024361,0.103760,0.023292,0.338017,0.099567,0.036023,0.610129,0.011708,0.159550,3.753691,1.120647,0.994528,0.589494,0.463057,0.319347,0.399932,0.284516,0.294894,0.235886,0.309602,0.199891,0.262829,0.018509,0.012450,0.033964,0.019435,0.038232,0.015404,0.029327,0.005554,0.011589,0.024116,0.022464,0.005129,0.012481,negative
0.082778,0.018438,2.920841,0.175759,0.195197,0.586047,0.013539,0.135100,-31.252912,2.893597,-0.181304,-0.079907,0.155947,-0.001842,0.147485,0.008931,0.022497,0.091454,-0.032330,0.094970,-0.028476,0.015536,0.005386,0.040096,0.015866,0.046584,0.010548,0.029641,0.005315,0.008002,0.014480,0.020578,0.004399,0.022645,0.055972,0.030317,0.433943,0.076707,0.033370,0.513617,0.007764,0.129932,3.307609,0.720824,0.722708,0.459539,0.414445,0.282852,0.267389,0.217017,0.226940,0.207214,0.225997,0.209826,0.169815,0.016788,0.006847,0.030128,0.018910,0.033241,0.014050,0.020149,0.007858,0.006794,0.016158,0.014345,0.004297,0.008568,negative
0.024265,0.020097,3.138102,0.091562,0.157555,0.177723,0.019980,0.040500,-33.183952,3.218786,0.042965,-0.081355,0.165952,0.128265,0.054678,0.084257,-0.014620,0.034894,0.008324,0.005428,-0.038686,0.006259,0.002579,0.016805,0.008085,0.012710,0.004570,0.010697,0.001591,0.005026,0.011290,0.107144,0.001657,0.038517,0.028976,0.049689,0.228165,0.049536,0.029689,0.274150,0.033763,0.058603,4.052854,0.592373,0.761951,0.398359,0.453086,0.233668,0.229885,0.192634,0.203532,0.223245,0.147743,0.157741,0.193013,0.013236,0.005783,0.031208,0.014615,0.017813,0.007745,0.013878,0.003732,0.010561,0.021386,0.038761,0.003267,0.007720,negative
0.093019,0.017940,2.825108,0.173657,0.201770,0.442592,0.017673,0.127729,-30.347770,3.109264,-0.084135,-0.238192,0.009537,0.113553,0.093258,0.059443,-0.048168,0.072455,-0.087360,0.046145,-0.020825,0.019011,0.004797,0.039596,0.022762,0.033553,0.015595,0.025760,0.004776,0.007692,0.014316,0.029125,0.004639,0.023647,0.084604,0.033533,0.442701,0.080781,0.042850,0.404284,0.009292,0.143884,3.676179,0.845244,0.728672,0.387468,0.392171,0.284066,0.334819,0.263846,0.274496,0.224310,0.205251,0.198172,0.170497,0.022101,0.005554,0.032963,0.027493,0.029457,0.017642,0.023626,0.009767,0.009612,0.016525,0.021766,0.007547,0.010172,negative
0.093021,0.027207,2.910562,0.173190,0.193597,0.448659,0.019578,0.135223,-30.012901,3.079320,0.145606,-0.300595,-0.079175,-0.056548,0.112745,0.039563,0.011077,0.108683,-0.056018,0.088668,0.016214,0.018692,0.004302,0.038777,0.018554,0.036940,0.014826,0.026806,0.002676,0.006993,0.014605,0.027275,0.005051,0.025021,0.084912,0.041189,0.420733,0.081249,0.035511,0.469522,0.010935,0.149026,3.773456,0.743441,0.812512,0.582206,0.359888,0.352866,0.300602,0.281904,0.313033,0.233410,0.213774,0.185861,0.221506,0.025513,0.005633,0.038140,0.019582,0.033884,0.022699,0.027119,0.005134,0.009832,0.015422,0.020429,0.006311,0.011996,negative
0.101102,0.016207,2.875158,0.170004,0.197785,0.411905,0.019443,0.142333,-30.133478,3.257502,0.045623,-0.279505,-0.055163,-0.071208,0.145385,0.026773,0.093988,0.125385,-0.037271,0.091800,-0.023939,0.014310,0.006729,0.026700,0.016379,0.022299,0.009950,0.014387,0.001666,0.006892,0.016307,0.060731,0.005789,0.028704,0.108609,0.028609,0.549248,0.110722,0.056918,0.578228,0.016784,0.207577,4.504714,0.933997,0.745510,0.656152,0.428657,0.298950,0.358186,0.267437,0.327326,0.268417,0.235075,0.211732,0.177933,0.021874,0.013012,0.032215,0.024531,0.026052,0.018398,0.016272,0.002951,0.013025,0.020056,0.042524,0.008327,0.011024,negative
0.068210,0.014385,2.993326,0.154533,0.194094,0.358203,0.015172,0.091562,-32.558331,3.097043,0.121937,-0.136885,-0.026513,-0.013963,0.165326,0.143564,0.057950,0.035779,-0.059973,0.072016,-0.070967,0.017572,0.011173,0.055551,0.013002,0.042981,0.006255,0.033675,0.002781,0.004246,0.014793,0.021195,0.006148,0.026161,0.049808,0.025937,0.325078,0.057308,0.022665,0.374441,0.008748,0.094111,3.265957,0.819024,0.627226,0.473827,0.406019,0.209045,0.192169,0.178148,0.252732,0.133297,0.210175,0.160135,0.178638,0.023194,0.018333,0.033383,0.011619,0.033431,0.005126,0.026589,0.006135,0.004229,0.014329,0.014826,0.009204,0.008625,negative
0.099442,0.013636,2.969378,0.180040,0.204493,0.536306,0.015419,0.139656,-32.644274,2.960897,0.237869,-0.195900,0.132184,-0.000947,0.069409,0.085734,0.083891,0.065843,0.028092,0.115845,-0.073821,0.020689,0.007235,0.044549,0.013818,0.040184,0.008990,0.036804,0.002954,0.006579,0.017577,0.023441,0.005776,0.024370,0.067777,0.028578,0.366810,0.073503,0.034891,0.486058,0.011986,0.121821,3.972053,1.011044,0.620974,0.460527,0.438986,0.282376,0.249007,0.216827,0.200871,0.181425,0.259046,0.176431,0.216760,0.028500,0.011541,0.028390,0.014052,0.030005,0.015294,0.032142,0.003970,0.010218,0.015480,0.016703,0.007523,0.009739,negative
0.081954,0.024950,2.903339,0.164342,0.200937,0.406095,0.016922,0.103984,-32.215065,3.118416,0.004761,-0.101112,0.171946,-0.026213,0.132282,0.139383,0.001593,0.036035,0.013567,0.031571,-0.053850,0.014274,0.005149,0.044422,0.018083,0.041065,0.010510,0.037290,0.004034,0.008235,0.018077,0.029967,0.005927,0.024787,0.073505,0.029415,0.446821,0.067148,0.035777,0.414939,0.008895,0.116231,4.100176,0.661731,0.698762,0.531199,0.452754,0.293128,0.326975,0.192244,0.216695,0.174987,0.182734,0.179536,0.148048,0.017849,0.007498,0.036579,0.018813,0.025415,0.011939,0.023139,0.009471,0.016413,0.019881,0.022711,0.008099,0.009007,negative
0.154189,0.016945,2.827263,0.233329,0.207043,0.732469,0.017232,0.215942,-30.719284,2.602245,0.292434,-0.335891,0.047910,-0.014623,0.190338,0.092645,0.032968,0.009621,-0.113382,0.069368,-0.000897,0.015304,0.008325,0.039237,0.015788,0.035819,0.009612,0.024133,0.003216,0.007333,0.015441,0.015598,0.004473,0.022300,0.140947,0.032463,0.497096,0.130027,0.041640,0.735254,0.010807,0.239855,4.416289,1.155153,0.918925,0.533654,0.471767,0.288235,0.355949,0.270352,0.242508,0.253454,0.243163,0.206437,0.197521,0.019686,0.014740,0.039829,0.020720,0.033993,0.015292,0.028051,0.007086,0.008986,0.018899,0.013770,0.005807,0.012808,negative
0.069265,0.009575,2.983608,0.148088,0.176556,0.352332,0.022850,0.108804,-30.864936,3.352605,0.105266,-0.204798,0.099267,0.004353,0.219922,0.102459,0.032465,0.072132,-0.103061,0.049705,-0.057787,0.018693,0.005799,0.039825,0.009902,0.017852,0.009595,0.014856,0.001889,0.002971,0.006105,0.068086,0.004512,0.032689,0.084650,0.014717,0.306990,0.094369,0.039854,0.484614,0.021880,0.144756,3.332311,0.954563,0.749308,0.518086,0.401443,0.281639,0.281240,0.247759,0.267829,0.262836,0.193338,0.221486,0.194425,0.026085,0.008989,0.042525,0.013070,0.022158,0.016874,0.016597,0.004051,0.003920,0.007822,0.036053,0.006979,0.012532,negative
0.081133,0.010465,2.934922,0.161324,0.190420,0.367772,0.015159,0.117813,-31.088986,3.401293,0.137477,-0.260715,-0.049762,0.035399,0.172692,0.143938,0.084815,0.151302,-0.026600,0.064376,-0.096068,0.032633,0.008186,0.053899,0.015489,0.037279,0.008501,0.026539,0.002595,0.004960,0.011198,0.023801,0.010842,0.027208,0.079001,0.019346,0.336810,0.088837,0.046087,0.419186,0.009294,0.139639,3.577339,0.748264,0.702083,0.406427,0.350652,0.250461,0.282040,0.212566,0.238364,0.184862,0.194122,0.189750,0.191999,0.035606,0.010884,0.044326,0.018908,0.030783,0.012509,0.017435,0.003788,0.005253,0.011547,0.019548,0.014119,0.011913,negative
0.083469,0.009592,3.005920,0.161816,0.180401,0.378898,0.022853,0.122104,-30.525765,3.064417,0.182805,-0.323892,-0.056054,-0.039789,0.226382,0.081682,0.026564,0.109423,-0.086348,0.078293,-0.028133,0.030030,0.005329,0.029809,0.018130,0.021781,0.008873,0.010331,0.002379,0.002909,0.008467,0.055277,0.006818,0.030807,0.105529,0.018599,0.352220,0.104005,0.042225,0.533107,0.029749,0.162236,4.338811,0.979988,0.712271,0.518194,0.458922,0.373645,0.337709,0.284705,0.253692,0.218569,0.212794,0.285577,0.226590,0.041186,0.010672,0.033948,0.027962,0.023455,0.015286,0.012258,0.004468,0.004442,0.011780,0.045921,0.011020,0.012545,negative
0.078303,0.007414,2.849284,0.162628,0.192253,0.400208,0.016498,0.103018,-31.171578,3.205605,0.208346,-0.348353,0.008282,-0.101096,0.149546,0.099898,0.096542,0.043601,-0.061062,0.083417,-0.031105,0.018115,0.006800,0.041846,0.017881,0.046164,0.013825,0.026990,0.002475,0.006222,0.014180,0.024203,0.008238,0.023420,0.065407,0.011503,0.430286,0.071372,0.036486,0.402049,0.009638,0.107100,3.582297,0.806088,0.793357,0.507669,0.418771,0.316000,0.330839,0.216139,0.251175,0.206169,0.175170,0.195120,0.196416,0.020588,0.008898,0.026616,0.017637,0.024351,0.020701,0.017149,0.002978,0.006434,0.013863,0.017413,0.010837,0.008084,negative
0.092491,0.010987,2.900066,0.174638,0.191707,0.489927,0.016417,0.137964,-30.653072,3.104942,0.361805,-0.322273,-0.004643,0.037961,0.112320,0.101824,0.057830,0.068193,-0.092757,0.054790,-0.028689,0.019818,0.007839,0.045033,0.020496,0.050499,0.008310,0.022354,0.002978,0.004513,0.014794,0.023559,0.006179,0.025038,0.079278,0.018041,0.383607,0.085232,0.041088,0.472132,0.010957,0.145005,3.660082,0.876909,0.825969,0.510542,0.377460,0.252976,0.252298,0.220859,0.222343,0.214595,0.209700,0.188668,0.191448,0.023039,0.014532,0.032626,0.022200,0.038715,0.009058,0.016708,0.005835,0.004389,0.012212,0.015333,0.008563,0.011179,negative
0.061765,0.015699,3.078842,0.142887,0.180512,0.301283,0.043951,0.090431,-29.738165,2.907964,0.360748,-0.203104,-0.267624,-0.029370,-0.152246,0.049906,0.003251,0.047680,0.090039,0.067857,0.049965,0.007186,0.009699,0.010018,0.007913,0.017689,0.017696,0.024852,0.000832,0.012368,0.014655,0.064850,0.004882,0.031621,0.075113,0.026308,0.311119,0.090053,0.044109,0.481016,0.047970,0.128613,4.303487,1.277440,1.131966,0.609266,0.482555,0.329065,0.374033,0.315540,0.279050,0.239013,0.272761,0.208701,0.203206,0.013226,0.022227,0.015041,0.014194,0.029950,0.037317,0.033743,0.001991,0.021672,0.019190,0.058142,0.011182,0.012194,negative
0.076037,0.010112,2.942861,0.171693,0.205158,0.459828,0.016030,0.092801,-30.413395,3.026871,-0.208148,-0.015524,-0.083120,0.001074,-0.065334,0.044551,-0.160478,0.068657,0.112046,-0.007310,0.097805,0.012536,0.006863,0.028811,0.022837,0.039547,0.015524,0.026302,0.003396,0.012627,0.016752,0.025851,0.006763,0.022100,0.027638,0.012916,0.331509,0.057678,0.057751,0.309775,0.009342,0.067793,3.873536,0.840015,0.965975,0.480080,0.558115,0.323419,0.276034,0.356526,0.289278,0.201778,0.248451,0.255047,0.197426,0.019287,0.010761,0.026076,0.026274,0.028333,0.020960,0.017390,0.005986,0.013734,0.018075,0.025112,0.007949,0.007741,negative
0.083417,0.021068,3.039037,0.196576,0.227202,0.391719,0.016560,0.086312,-31.097675,2.926728,0.460290,-0.004412,-0.220296,0.007168,-0.247191,-0.073271,-0.077572,-0.053213,0.126143,0.079786,0.052800,0.006827,0.002563,0.029450,0.018779,0.035836,0.018699,0.038323,0.001963,0.006834,0.026467,0.038969,0.003541,0.027446,0.057782,0.037437,0.278312,0.092900,0.070774,0.380409,0.015107,0.110105,5.601182,0.825956,0.973369,0.695749,0.476106,0.345137,0.231270,0.302955,0.304148,0.211585,0.270823,0.209551,0.171050,0.004573,0.004705,0.026868,0.021183,0.025948,0.036644,0.036863,0.005006,0.006417,0.031803,0.035692,0.005298,0.009558,negative
0.101912,0.005638,2.976975,0.196111,0.205723,0.523238,0.021471,0.127569,-32.556049,2.931535,0.210949,-0.065000,-0.429471,-0.046999,-0.076671,0.086818,0.087815,0.049183,0.099127,-0.021920,-0.036538,0.016478,0.011259,0.040355,0.016735,0.025010,0.017137,0.027879,0.003345,0.009735,0.015705,0.027707,0.009007,0.025265,0.092443,0.011276,0.240292,0.109857,0.068220,0.528441,0.014129,0.148557,4.637335,0.974898,0.671915,0.525686,0.589427,0.412428,0.356085,0.326287,0.376678,0.253294,0.262414,0.310566,0.247188,0.017976,0.017066,0.043809,0.017790,0.023776,0.026839,0.028119,0.006242,0.014142,0.021392,0.025528,0.015941,0.011946,negative
0.110433,0.019431,2.898427,0.202393,0.209136,0.580567,0.021291,0.151138,-29.399913,2.841837,0.016833,-0.445411,-0.462888,-0.097052,0.004382,0.151567,0.095222,0.052453,0.004545,0.058879,0.109362,0.013795,0.009917,0.025772,0.020726,0.027909,0.010390,0.022002,0.002376,0.007658,0.018778,0.020712,0.012960,0.020834,0.110543,0.029201,0.501237,0.111457,0.049659,0.696270,0.017940,0.196949,4.863865,0.894516,0.882317,0.647472,0.586602,0.283897,0.289835,0.287719,0.342552,0.233391,0.239057,0.164826,0.216960,0.020398,0.018178,0.024727,0.027258,0.030512,0.014275,0.026648,0.004224,0.010221,0.025079,0.019168,0.020046,0.011343,negative
0.043596,0.021291,3.063638,0.146253,0.182495,0.270756,0.072769,0.077375,-29.641102,2.788575,0.119028,-0.435123,-0.369497,-0.139766,0.018597,0.167884,0.146492,0.130795,0.075085,0.037153,0.034294,0.006322,0.009916,0.016662,0.006413,0.009596,0.007915,0.011881,0.001416,0.009235,0.010868,0.085589,0.005456,0.032092,0.048838,0.039232,0.307020,0.102283,0.055091,0.377539,0.106427,0.100274,4.669736,1.360876,0.996927,0.664483,0.554516,0.349125,0.413877,0.304407,0.348483,0.242908,0.253074,0.201213,0.196149,0.010586,0.021859,0.026300,0.011516,0.016651,0.014342,0.024083,0.004109,0.022446,0.020765,0.064015,0.014100,0.012432,negative
0.062291,0.056840,3.159176,0.134818,0.168786,0.284067,0.027790,0.074739,-26.100450,3.252938,-0.594359,-0.605925,-0.212717,-0.207181,-0.062901,0.215112,-0.177370,0.023515,0.068847,0.087154,-0.073096,0.010164,0.014777,0.024039,0.009237,0.023990,0.031364,0.030255,0.006248,0.013991,0.011270,0.020368,0.009045,0.027683,0.033806,0.053187,0.263006,0.040231,0.046897,0.282063,0.016590,0.051094,3.518123,0.705810,0.883396,0.611217,0.634953,0.270877,0.255146,0.339857,0.321922,0.273504,0.281618,0.237688,0.191008,0.011711,0.027338,0.034000,0.009501,0.043962,0.043276,0.030052,0.014585,0.026674,0.017024,0.025795,0.016571,0.013822,negative
0.104553,0.012869,2.882511,0.200300,0.210790,0.521868,0.022326,0.141656,-32.034834,2.908021,0.341099,-0.380194,-0.267679,0.050438,0.041236,-0.047422,-0.147652,0.022448,0.075236,0.088260,0.143441,0.007426,0.006057,0.044483,0.016548,0.024282,0.016498,0.024944,0.002669,0.012157,0.014568,0.030532,0.004476,0.023898,0.090495,0.020559,0.410187,0.094130,0.045632,0.513798,0.016124,0.152657,3.462457,1.132431,0.995529,0.633006,0.313434,0.259047,0.265499,0.297384,0.260705,0.185116,0.239185,0.137574,0.193450,0.007851,0.010990,0.040094,0.023101,0.024983,0.024944,0.024920,0.006154,0.013704,0.017602,0.020671,0.008449,0.011437,negative
